listing_id,date
5264895,2017-02-14
5264895,2017-02-17
5264895,2017-02-19
5264895,2017-02-22
5264895,2017-02-27
5264895,2017-03-01
5264895,2017-03-05
5264895,2017-03-11
5264895,2017-03-13
5264895,2017-03-15
5264895,2017-03-19
5264895,2017-03-24
5264895,2017-03-26
5264895,2017-03-29
5264895,2017-03-30
5264895,2017-04-12
5264895,2017-04-14
5264895,2017-04-17
5264895,2017-04-19
5264895,2017-05-01
5264895,2017-05-02
5264895,2017-05-06
5264895,2017-05-11
5264895,2017-05-13
5264895,2017-05-15
5264895,2017-05-18
5264895,2017-05-20
5264895,2017-05-23
5264895,2017-05-25
5264895,2017-05-28
5264895,2017-06-03
5264895,2017-06-10
5264895,2017-06-13
5264895,2017-06-17
5264895,2017-06-21
5264895,2017-06-24
5264895,2017-06-27
5264895,2017-07-07
5264895,2017-07-09
5264895,2017-07-11
5264895,2017-07-13
5264895,2017-07-15
5264895,2017-07-20
5264895,2017-07-24
5264895,2017-07-27
5264895,2017-08-02
5264895,2017-08-07
5264895,2017-08-18
5264895,2017-08-22
5264895,2017-08-23
5264895,2017-08-25
5264895,2017-08-26
5264895,2017-08-27
5264895,2017-09-06
5264895,2017-09-07
5264895,2017-09-09
5264895,2017-09-13
5264895,2017-09-19
5264895,2017-09-21
5264895,2017-09-22
5264895,2017-09-29
5264895,2017-10-01
5264895,2017-10-05
5264895,2017-10-08
5264895,2017-10-13
5264895,2017-10-19
5264895,2017-10-22
5264895,2017-11-01
5264895,2017-11-03
5264895,2017-11-08
5264895,2017-11-20
5264895,2017-11-23
5264895,2017-11-24
5264895,2017-12-02
5264895,2017-12-08
5264895,2017-12-13
5264895,2017-12-23
5264895,2017-12-24
5264895,2017-12-29
5264895,2018-01-01
5264895,2018-01-02
5264895,2018-01-09
5264895,2018-01-14
5264895,2018-01-16
5264895,2018-01-18
5264895,2018-01-19
5264895,2018-01-28
5264895,2018-01-30
5264895,2018-02-08
5264895,2018-02-12
5264895,2018-02-18
5264895,2018-02-21
5264895,2018-02-27
5264895,2018-03-01
5264895,2018-03-02
5264895,2018-03-07
5264895,2018-03-09
5264895,2018-03-12
5264895,2018-03-19
5264895,2018-03-26
5264895,2018-03-31
5264895,2018-04-05
5264895,2018-04-07
5264895,2018-04-12
5264895,2018-04-16
5264895,2018-04-24
5264895,2018-04-30
5264895,2018-05-03
5264895,2018-05-04
5264895,2018-05-06
5264895,2018-05-10
5264895,2018-05-12
5264895,2018-05-13
5264895,2018-05-15
5264895,2018-05-16
5264895,2018-05-19
5264895,2018-05-21
5264895,2018-05-23
5264895,2018-05-25
5264895,2018-06-02
5264895,2018-06-05
5264895,2018-06-11
5264895,2018-06-13
5264895,2018-06-21
5264895,2018-06-23
5264895,2018-06-25
5267950,2015-02-15
5267950,2015-02-15
5267950,2015-02-22
5267950,2015-02-28
5267950,2015-03-29
5267950,2015-04-05
5267950,2015-04-22
5267950,2015-04-23
5267950,2015-05-22
5267950,2015-11-11
5267950,2015-11-15
5267950,2016-07-18
5267950,2016-10-02
5267950,2016-10-27
5267950,2016-11-03
5267950,2016-11-13
5267950,2016-12-04
5267950,2016-12-19
5267950,2017-01-01
5267950,2017-01-31
5267950,2017-02-06
5267950,2017-02-13
5267950,2017-02-18
5267950,2017-02-23
5267950,2017-02-27
5267950,2017-03-08
5267950,2017-03-24
5267950,2017-03-27
5267950,2017-04-09
5267950,2017-04-17
5267950,2017-04-28
5267950,2017-05-16
5267950,2017-05-25
5267950,2017-06-02
5267950,2017-06-05
5267950,2017-06-12
5267950,2017-09-08
5267950,2017-09-20
5267950,2017-10-07
5267950,2018-02-24
5267950,2018-04-01
5267950,2018-04-21
5267950,2018-04-27
5267950,2018-05-01
5267950,2018-05-16
5267950,2018-05-20
5267950,2018-06-09
5267950,2018-06-17
5267950,2018-06-23
5267950,2018-06-29
5267950,2018-07-03
5270413,2015-02-23
5270413,2015-03-09
5270413,2015-04-06
5270413,2015-04-10
5270413,2015-04-23
5270413,2015-04-24
5270413,2015-05-09
5270413,2015-05-27
5270413,2015-06-20
5270413,2015-06-22
5270413,2015-08-07
5270413,2015-09-08
5270413,2015-10-02
5270413,2015-10-05
5270413,2015-11-21
5270413,2015-12-12
5270413,2015-12-14
5270413,2016-01-01
5270413,2016-03-26
5270413,2016-12-09
5270413,2017-05-01
5270413,2017-05-27
5270413,2017-05-29
5270413,2017-12-08
5270413,2018-01-03
5270413,2018-04-02
5270413,2018-04-26
5270413,2018-07-01
5279069,2015-09-15
5279069,2015-10-17
5279069,2015-11-07
5279069,2016-12-05
5279069,2017-01-29
5279069,2017-05-15
5279069,2017-06-21
5279069,2018-01-24
5279069,2018-03-04
5279069,2018-05-22
5285335,2015-03-27
5285335,2015-04-07
5285335,2015-04-22
5285335,2015-04-27
5285335,2015-05-04
5285335,2015-05-19
5285335,2015-05-31
5285335,2015-06-05
5285335,2015-06-28
5285335,2015-09-11
5285335,2015-09-17
5285335,2015-10-26
5285335,2015-10-28
5285335,2016-02-16
5285335,2016-04-07
5285335,2016-07-12
5285335,2016-08-24
5285335,2016-11-30
5285335,2017-02-26
5285335,2017-04-07
5285335,2017-04-16
5285335,2017-06-02
5285335,2017-06-05
5285335,2017-09-03
5285335,2017-10-02
5285335,2018-04-02
5293409,2015-08-22
5293409,2016-02-21
5293409,2016-02-27
5293409,2017-05-21
5293409,2017-05-24
5293409,2017-05-26
5293409,2017-05-28
5293409,2017-07-14
5293409,2017-07-26
5293409,2017-09-28
5294325,2015-03-05
5294325,2015-03-09
5294325,2015-03-20
5294325,2015-03-23
5294325,2015-04-02
5294325,2015-04-06
5294325,2015-04-15
5294325,2015-04-18
5294325,2015-04-30
5294325,2015-05-17
5294325,2015-05-18
5294325,2015-05-27
5294325,2015-05-29
5294325,2015-05-30
5294325,2015-06-12
5294325,2015-06-18
5294325,2015-06-21
5294325,2015-07-12
5294325,2015-08-09
5294325,2015-08-10
5294325,2015-08-21
5294325,2015-08-24
5294325,2015-09-10
5294325,2015-09-12
5294325,2015-09-14
5294325,2015-09-24
5294325,2015-09-28
5294325,2015-10-11
5294325,2015-10-13
5294325,2015-10-27
5294325,2015-10-30
5294325,2015-11-01
5294325,2015-11-07
5294325,2015-11-12
5294325,2015-11-20
5294325,2015-11-22
5294325,2015-12-06
5294325,2016-01-10
5294325,2016-01-31
5294325,2016-02-13
5294325,2016-02-20
5294325,2016-02-26
5294325,2016-03-01
5294325,2016-03-05
5294325,2016-03-13
5294325,2016-04-29
5294325,2016-05-09
5294325,2016-05-28
5294325,2016-06-15
5294325,2016-06-22
5294325,2016-06-27
5294325,2016-07-10
5294325,2016-08-04
5294325,2016-08-13
5294325,2016-08-24
5294325,2016-10-07
5294325,2016-11-09
5294325,2016-11-20
5294325,2016-11-25
5294325,2016-12-05
5294325,2016-12-29
5294325,2017-01-16
5294325,2017-01-21
5294325,2017-01-25
5294325,2017-01-28
5294325,2017-02-09
5294325,2017-02-12
5294325,2017-02-16
5294325,2017-02-21
5294325,2017-02-28
5294325,2017-03-05
5294325,2017-03-12
5294325,2017-03-16
5294325,2017-03-19
5294325,2017-03-23
5294325,2017-03-29
5294325,2017-04-02
5294325,2017-04-10
5294325,2017-04-13
5294325,2017-04-17
5294325,2017-04-29
5294325,2017-05-16
5294325,2017-05-31
5294325,2017-06-06
5294325,2017-06-12
5294325,2017-06-22
5294325,2017-07-03
5294325,2017-07-11
5294325,2017-07-15
5294325,2017-07-19
5294325,2017-07-24
5294325,2017-08-07
5294325,2017-08-11
5294325,2017-08-15
5294325,2017-08-21
5294325,2017-10-07
5296573,2016-11-01
5301496,2015-02-28
5301496,2015-03-02
5301496,2015-03-05
5301496,2015-03-07
5301496,2015-03-09
5301496,2015-03-16
5301496,2015-03-19
5301496,2015-03-20
5301496,2015-03-21
5301496,2015-03-23
5301496,2015-03-27
5301496,2015-03-29
5301496,2015-04-01
5301496,2015-04-02
5301496,2015-04-03
5301496,2015-04-11
5301496,2015-04-13
5301496,2015-04-20
5301496,2015-04-22
5301496,2015-04-24
5301496,2015-04-26
5301496,2015-04-27
5301496,2015-05-02
5301496,2015-05-04
5301496,2015-05-05
5301496,2015-05-15
5301496,2015-05-17
5301496,2015-05-19
5301496,2015-05-22
5301496,2015-05-23
5301496,2015-05-26
5301496,2015-06-01
5301496,2015-06-05
5301496,2015-06-07
5301496,2015-06-11
5301496,2015-06-15
5301496,2015-06-20
5301496,2015-06-24
5301496,2015-06-28
5301496,2015-06-29
5301496,2015-07-01
5301496,2015-07-16
5301496,2015-07-20
5301496,2015-08-15
5301496,2015-08-20
5301496,2015-08-25
5301496,2015-08-31
5301496,2015-09-03
5301496,2015-09-18
5301496,2015-09-21
5301496,2015-09-26
5301496,2015-10-01
5301496,2015-10-08
5301496,2015-10-24
5301496,2015-10-29
5301496,2015-11-01
5301496,2015-12-12
5301496,2015-12-31
5301496,2016-01-03
5301496,2016-01-04
5301496,2016-01-22
5301496,2016-01-26
5301496,2016-03-04
5301496,2016-03-08
5301496,2016-03-22
5301496,2016-04-04
5301496,2016-04-17
5301496,2016-05-09
5301496,2016-06-05
5301496,2016-06-17
5301496,2016-06-19
5301496,2016-07-04
5301496,2016-08-29
5301496,2016-09-06
5301496,2016-09-11
5301496,2016-10-09
5301496,2016-10-22
5301496,2016-10-23
5301496,2016-11-04
5301496,2016-12-09
5301496,2017-01-15
5301496,2017-02-19
5301496,2017-03-05
5301496,2017-04-12
5301496,2017-07-03
5301496,2017-07-06
5301496,2017-07-27
5301496,2017-08-15
5301496,2017-09-15
5301496,2017-09-17
5301496,2017-09-21
5301496,2017-11-26
5301496,2018-05-06
5304527,2015-02-14
5304527,2015-02-25
5304527,2015-02-26
5304527,2015-05-12
5304527,2015-07-11
5304527,2015-07-18
5304527,2015-07-26
5304527,2015-08-17
5304527,2015-08-23
5304527,2015-09-01
5304527,2015-09-05
5304527,2015-09-15
5304527,2015-09-25
5304527,2015-09-26
5304527,2015-10-01
5304527,2015-10-07
5304527,2015-10-09
5304527,2015-10-17
5304527,2015-10-24
5304527,2015-11-08
5304527,2015-11-20
5304527,2015-11-22
5304527,2016-01-25
5304527,2016-01-29
5304527,2016-02-01
5304527,2016-07-01
5304527,2016-07-04
5304527,2016-08-14
5304527,2016-08-28
5304527,2016-09-01
5304527,2016-09-02
5304527,2016-09-09
5304527,2016-09-12
5304527,2016-09-22
5304527,2016-09-27
5304527,2016-10-02
5304527,2016-10-03
5304527,2016-10-07
5304527,2016-10-21
5304527,2016-11-02
5305531,2015-04-04
5305531,2015-04-13
5305531,2015-04-17
5305531,2015-05-01
5305531,2015-05-05
5305531,2015-05-06
5305531,2015-05-08
5305531,2015-05-11
5305531,2015-05-12
5305531,2015-05-16
5305531,2015-05-17
5305531,2015-05-20
5305531,2015-05-24
5305531,2015-05-27
5305531,2015-05-28
5305531,2015-05-29
5305531,2015-05-31
5305531,2015-06-01
5305531,2015-06-02
5305531,2015-06-03
5305531,2015-06-06
5305531,2015-06-09
5305531,2015-06-11
5305531,2015-06-14
5305531,2015-06-17
5305531,2015-06-25
5305531,2015-06-26
5305531,2015-06-28
5305531,2015-06-30
5305531,2015-07-01
5305531,2015-07-03
5305531,2015-07-05
5305531,2015-07-06
5305531,2015-07-07
5305531,2015-07-12
5305531,2015-07-14
5305531,2015-07-16
5305531,2015-07-17
5305531,2015-07-20
5305531,2015-07-22
5305531,2015-07-25
5305531,2015-08-01
5305531,2015-08-03
5305531,2015-08-07
5305531,2015-08-09
5305531,2015-08-10
5305531,2015-08-13
5305531,2015-08-16
5305531,2015-08-22
5305531,2015-08-23
5305531,2015-08-24
5305531,2015-08-31
5305531,2015-09-07
5305531,2015-09-13
5305531,2015-09-15
5305531,2015-09-17
5305531,2015-09-21
5305531,2015-09-27
5305531,2015-10-01
5305531,2015-10-04
5305531,2015-10-08
5305531,2015-10-11
5305531,2015-10-16
5305531,2015-10-19
5305531,2015-10-25
5305531,2015-10-26
5305531,2015-10-29
5305531,2015-11-01
5305531,2015-11-02
5305531,2015-11-03
5305531,2015-11-07
5305531,2015-11-11
5305531,2015-11-27
5305531,2015-11-29
5305531,2015-12-04
5305531,2015-12-06
5305531,2015-12-09
5305531,2015-12-10
5305531,2015-12-11
5305531,2015-12-12
5305531,2015-12-13
5305531,2015-12-14
5305531,2015-12-17
5305531,2016-01-08
5305531,2016-01-11
5305531,2016-01-14
5305531,2016-01-17
5305531,2016-01-21
5305531,2016-01-24
5305531,2016-01-29
5305531,2016-02-08
5305531,2016-02-11
5305531,2016-02-14
5305531,2016-02-15
5305531,2016-02-17
5305531,2016-02-18
5305531,2016-02-19
5305531,2016-02-22
5305531,2016-02-29
5305531,2016-03-02
5305531,2016-03-03
5305531,2016-03-04
5305531,2016-03-06
5305531,2016-03-08
5305531,2016-03-10
5305531,2016-03-13
5305531,2016-03-17
5305531,2016-03-19
5305531,2016-03-24
5305531,2016-04-05
5305531,2016-04-05
5305531,2016-04-06
5305531,2016-04-22
5305531,2016-04-23
5305531,2016-04-25
5305531,2016-04-28
5305531,2016-04-29
5305531,2016-05-02
5305531,2016-05-06
5305531,2016-05-08
5305531,2016-05-16
5305531,2016-05-19
5305531,2016-05-22
5305531,2016-05-23
5305531,2016-05-25
5305531,2016-05-28
5305531,2016-05-31
5305531,2016-06-02
5305531,2016-06-10
5305531,2016-06-13
5305531,2016-06-16
5305531,2016-06-16
5305531,2016-06-26
5305531,2016-06-28
5305531,2016-06-30
5305531,2016-07-02
5305531,2016-07-04
5305531,2016-07-05
5305531,2016-07-08
5305531,2016-07-09
5305531,2016-07-11
5305531,2016-07-14
5305531,2016-07-18
5305531,2016-07-23
5305531,2016-07-25
5305531,2016-07-27
5305531,2016-07-30
5305531,2016-07-30
5305531,2016-08-02
5305531,2016-08-08
5305531,2016-08-14
5305531,2016-08-19
5305531,2016-08-20
5305531,2016-08-23
5305531,2016-08-26
5305531,2016-08-28
5305531,2016-08-31
5305531,2016-09-02
5305531,2016-09-03
5305531,2016-09-05
5305531,2016-09-05
5305531,2016-09-09
5305531,2016-09-10
5305531,2016-09-13
5305531,2016-09-17
5305531,2016-09-23
5305531,2016-09-27
5305531,2016-10-01
5305531,2016-10-03
5305531,2016-10-05
5305531,2016-10-06
5305531,2016-10-07
5305531,2016-10-09
5305531,2016-10-10
5305531,2016-10-12
5305531,2016-10-13
5305531,2016-10-16
5305531,2016-10-19
5305531,2016-10-21
5305531,2016-10-23
5305531,2016-10-25
5305531,2016-10-27
5305531,2016-10-28
5305531,2016-11-03
5305531,2016-11-04
5305531,2016-11-09
5305531,2016-11-13
5305531,2016-11-18
5305531,2016-11-19
5305531,2016-11-22
5305531,2016-11-24
5305531,2016-11-28
5305531,2016-12-11
5305531,2016-12-15
5305531,2016-12-26
5305531,2017-01-03
5305531,2017-01-08
5305531,2017-01-17
5305531,2017-01-22
5305531,2017-01-25
5305531,2017-02-01
5305531,2017-02-03
5305531,2017-02-05
5305531,2017-02-15
5305531,2017-02-19
5305531,2017-02-21
5305531,2017-02-24
5305531,2017-02-27
5305531,2017-03-04
5305531,2017-03-18
5305531,2017-04-17
5305531,2017-04-25
5305531,2017-05-01
5305531,2017-05-06
5305531,2017-05-12
5305531,2017-05-14
5305531,2017-05-21
5305531,2017-06-09
5305531,2017-06-11
5305531,2017-06-18
5305531,2017-06-21
5305531,2017-06-26
5305531,2017-07-02
5305531,2017-07-10
5305531,2017-07-18
5305531,2017-07-23
5305531,2017-08-01
5305531,2017-08-04
5305531,2017-08-26
5305531,2017-09-03
5305531,2017-09-05
5305531,2017-09-09
5305531,2017-09-10
5305531,2017-09-20
5305531,2017-10-21
5305531,2017-10-22
5305531,2017-11-01
5305531,2018-03-12
5305531,2018-04-20
5305531,2018-04-22
5305531,2018-04-25
5305531,2018-05-17
5305531,2018-05-19
5305531,2018-05-21
5305531,2018-06-09
5305531,2018-06-11
5305531,2018-07-01
5305531,2018-07-05
5308035,2017-09-02
5308035,2017-09-03
5308035,2017-09-07
5308035,2017-09-08
5308035,2017-09-10
5308035,2017-09-16
5308035,2017-09-18
5308035,2017-09-20
5308035,2017-09-22
5308035,2017-09-24
5308035,2017-09-27
5308035,2017-09-29
5308035,2017-09-30
5308035,2017-10-03
5308035,2017-10-05
5308035,2017-10-06
5308035,2017-10-18
5308035,2017-10-22
5308035,2017-10-26
5308035,2017-11-05
5308035,2017-11-08
5308035,2017-11-09
5308035,2017-11-11
5308035,2017-11-12
5308035,2017-11-15
5308035,2017-11-18
5308035,2017-11-19
5308035,2017-11-21
5308035,2017-11-22
5308035,2017-11-25
5308035,2017-12-23
5308035,2017-12-25
5308035,2017-12-27
5308035,2018-01-01
5308035,2018-01-03
5308035,2018-01-04
5308035,2018-01-05
5308035,2018-01-07
5308035,2018-01-10
5308035,2018-01-16
5308035,2018-01-20
5308035,2018-01-21
5308035,2018-01-23
5308035,2018-01-26
5308035,2018-01-29
5308035,2018-02-04
5308035,2018-02-10
5308035,2018-02-12
5308035,2018-02-14
5308035,2018-02-18
5308035,2018-02-21
5308035,2018-02-23
5308035,2018-02-25
5308035,2018-03-01
5308035,2018-03-04
5308035,2018-04-11
5308035,2018-04-12
5308035,2018-04-13
5308035,2018-04-14
5308035,2018-04-15
5308035,2018-04-16
5308035,2018-04-23
5308035,2018-04-24
5308035,2018-04-26
5308035,2018-04-27
5308035,2018-04-29
5308035,2018-05-05
5308035,2018-05-06
5308035,2018-05-08
5308035,2018-05-12
5308035,2018-05-26
5308035,2018-05-28
5308035,2018-05-29
5308035,2018-06-05
5308035,2018-06-09
5308035,2018-06-10
5308035,2018-06-13
5308035,2018-06-15
5308035,2018-06-17
5308035,2018-06-18
5308035,2018-06-20
5310866,2015-04-15
5310866,2015-05-09
5310866,2015-07-02
5310866,2015-07-06
5310866,2015-07-23
5310866,2015-07-28
5310866,2015-08-10
5310866,2015-08-12
5310866,2015-08-14
5310866,2015-08-16
5310866,2015-08-31
5310866,2015-09-03
5310866,2015-09-11
5310866,2015-09-25
5310866,2015-09-28
5310866,2015-10-12
5310866,2015-10-17
5310866,2015-10-21
5310866,2015-11-01
5310866,2015-11-14
5310866,2015-11-16
5310866,2015-12-25
5310866,2016-01-19
5310866,2016-01-28
5310866,2016-02-27
5310866,2016-03-04
5310866,2016-03-08
5310866,2016-03-11
5310866,2016-03-13
5310866,2016-03-22
5310866,2016-04-06
5310866,2016-04-11
5310866,2016-04-15
5310866,2016-04-21
5310866,2016-04-23
5310866,2016-05-05
5310866,2016-05-15
5310866,2016-06-06
5310866,2016-06-08
5310866,2016-06-19
5310866,2016-07-04
5310866,2016-07-11
5310866,2016-08-16
5310866,2016-08-21
5310866,2016-08-26
5310866,2016-08-31
5310866,2016-09-23
5310866,2016-09-25
5310866,2016-09-29
5310866,2016-11-04
5310866,2016-11-10
5310866,2016-12-06
5310866,2016-12-14
5310866,2016-12-16
5310866,2016-12-21
5310866,2016-12-29
5310866,2017-02-08
5310866,2017-02-12
5310866,2017-03-17
5310866,2017-03-27
5310866,2017-04-02
5310866,2017-04-04
5310866,2017-04-10
5310866,2017-04-22
5310866,2017-05-07
5310866,2017-05-12
5310866,2017-05-21
5310866,2017-05-23
5310866,2017-05-25
5310866,2017-05-28
5310866,2017-05-30
5310866,2017-06-03
5310866,2017-06-19
5310866,2017-06-30
5310866,2017-07-07
5310866,2017-07-09
5310866,2017-07-11
5310866,2017-07-14
5310866,2017-07-29
5310866,2017-08-10
5310866,2017-09-01
5310866,2017-09-07
5310866,2017-09-11
5310866,2017-10-17
5310866,2017-10-19
5310866,2017-10-25
5310866,2017-11-22
5310866,2017-11-30
5310866,2018-01-06
5310866,2018-01-15
5310866,2018-01-19
5310866,2018-01-21
5310866,2018-01-23
5310866,2018-02-01
5310866,2018-02-04
5310866,2018-02-07
5310866,2018-02-27
5310866,2018-03-06
5310866,2018-03-16
5310866,2018-04-13
5310866,2018-04-16
5310866,2018-04-18
5310866,2018-05-06
5310866,2018-05-10
5310866,2018-05-24
5310866,2018-05-28
5310866,2018-05-31
5310866,2018-06-06
5310866,2018-06-07
5317863,2015-07-11
5317863,2015-08-19
5317863,2016-06-23
5317863,2017-03-31
5317863,2017-06-19
5317863,2017-07-11
5317863,2017-07-20
5317863,2017-08-25
5317863,2017-09-05
5317863,2017-09-09
5317863,2017-09-19
5317863,2017-10-15
5317863,2017-12-01
5317863,2018-01-13
5317863,2018-02-13
5317863,2018-02-25
5317863,2018-03-13
5321049,2015-04-06
5321049,2015-04-24
5321049,2015-04-27
5321049,2015-05-01
5321049,2015-05-04
5321049,2015-05-12
5321049,2015-05-23
5321049,2015-05-25
5321049,2015-06-10
5321049,2015-06-15
5321049,2015-06-20
5321049,2015-09-03
5321049,2015-10-01
5321049,2015-11-19
5321049,2016-03-05
5321049,2016-03-16
5321049,2016-04-13
5321049,2016-08-19
5321049,2016-10-30
5321049,2017-04-06
5321049,2017-09-28
5323137,2015-03-03
5323137,2015-03-09
5323137,2015-03-17
5323137,2015-04-02
5323137,2015-04-19
5323137,2015-04-28
5323137,2015-04-30
5323137,2015-05-05
5323137,2015-05-12
5323137,2015-05-19
5323137,2015-05-23
5323137,2015-05-26
5323137,2015-06-03
5323137,2015-06-14
5323137,2015-06-22
5323137,2015-07-18
5323137,2015-07-21
5323137,2015-07-30
5323137,2015-08-11
5323137,2015-08-23
5323137,2015-09-01
5323137,2015-09-10
5323137,2015-09-14
5323137,2015-09-22
5323137,2015-09-28
5323137,2015-09-29
5323137,2015-10-05
5323137,2015-10-19
5323137,2015-10-22
5323137,2015-10-25
5323137,2015-11-16
5323137,2015-12-20
5323137,2015-12-30
5323137,2016-01-01
5323137,2016-01-09
5323137,2016-02-15
5323137,2016-02-18
5323137,2016-03-09
5323137,2016-03-17
5323137,2016-03-24
5323137,2016-04-22
5323137,2016-04-29
5323137,2016-05-14
5323137,2016-05-29
5323137,2016-06-17
5323137,2016-07-11
5323137,2016-08-08
5323137,2016-08-15
5323137,2016-08-24
5323137,2016-09-08
5323137,2016-09-26
5323137,2016-10-09
5323137,2016-11-01
5323137,2016-11-13
5323137,2016-11-20
5323137,2016-11-25
5323137,2016-12-12
5323137,2016-12-27
5323137,2017-01-02
5323137,2017-01-15
5323137,2017-02-24
5323137,2017-03-19
5323137,2017-05-09
5323137,2017-06-11
5323137,2017-07-21
5323137,2017-07-23
5323137,2017-07-26
5323137,2017-09-29
5323137,2017-10-08
5323137,2017-10-25
5323137,2017-11-19
5323137,2017-12-08
5323137,2017-12-10
5323137,2017-12-30
5323137,2018-01-01
5323137,2018-03-04
5323137,2018-03-18
5323137,2018-05-01
5323137,2018-05-06
5323137,2018-05-12
5323137,2018-06-10
5323137,2018-06-28
5334148,2015-09-16
5334148,2015-10-02
5334148,2015-10-19
5334746,2015-02-24
5334746,2015-03-02
5334746,2015-03-13
5334746,2015-04-15
5334746,2016-07-01
5334746,2016-07-06
5344103,2015-05-04
5344103,2015-05-12
5344103,2015-05-13
5344103,2015-05-25
5344103,2015-05-29
5344103,2015-06-02
5344103,2015-06-03
5344103,2015-06-09
5344103,2015-06-15
5344103,2015-06-21
5344103,2015-06-26
5344103,2015-07-01
5344103,2015-07-09
5344103,2015-07-11
5344103,2015-07-15
5344103,2015-07-23
5344103,2015-07-24
5344103,2015-07-27
5344103,2015-07-29
5344103,2015-08-04
5344103,2015-08-12
5344103,2015-08-13
5344103,2015-08-17
5344103,2015-08-31
5344103,2015-09-11
5344103,2015-09-14
5344103,2015-09-23
5344103,2015-09-27
5344103,2015-11-18
5344103,2015-11-22
5344103,2016-03-01
5344103,2016-04-19
5344103,2016-04-21
5344103,2016-06-19
5344103,2016-06-26
5344103,2016-07-09
5344103,2016-09-24
5344103,2016-09-27
5344103,2016-10-01
5344103,2016-10-02
5344103,2016-10-09
5344103,2016-10-11
5344103,2016-10-19
5344103,2016-10-28
5344103,2016-11-06
5344103,2016-11-10
5344103,2016-11-13
5344103,2017-02-06
5344103,2017-03-20
5344103,2017-03-23
5344103,2017-04-08
5344103,2017-04-23
5344103,2017-04-26
5344103,2017-04-27
5344103,2017-05-07
5344103,2017-05-21
5344103,2017-05-28
5344103,2017-06-05
5344103,2017-06-09
5344103,2017-06-19
5344103,2017-06-22
5344103,2017-06-30
5344103,2017-09-27
5344103,2017-10-02
5344103,2017-10-08
5344103,2017-10-12
5344103,2017-10-22
5344103,2017-12-09
5344103,2017-12-12
5344103,2018-01-07
5344103,2018-01-21
5344103,2018-01-24
5344103,2018-02-04
5344103,2018-02-11
5344103,2018-02-18
5344103,2018-02-24
5344103,2018-03-02
5344103,2018-03-11
5344103,2018-03-18
5344103,2018-03-23
5344103,2018-04-16
5344103,2018-04-19
5344103,2018-04-24
5344103,2018-04-28
5344103,2018-04-30
5344103,2018-05-06
5344103,2018-05-10
5344103,2018-05-12
5344103,2018-05-19
5344103,2018-05-24
5344103,2018-05-28
5344103,2018-06-07
5344103,2018-06-26
5344103,2018-07-05
5351776,2015-04-24
5351776,2015-06-14
5351776,2015-09-16
5351776,2016-05-06
5351776,2016-08-09
5351776,2017-04-02
5351776,2017-04-10
5351776,2017-04-15
5351776,2017-04-17
5351776,2017-05-08
5351776,2017-05-14
5351776,2017-06-05
5351776,2017-07-16
5351776,2017-09-17
5351776,2017-09-24
5351776,2017-10-01
5351776,2017-11-26
5351776,2017-12-10
5356322,2015-03-09
5356322,2015-03-31
5356322,2015-04-14
5356322,2015-05-04
5356322,2015-05-12
5356322,2015-06-14
5356322,2015-06-16
5356322,2015-06-22
5356322,2015-06-26
5356322,2015-08-11
5356322,2015-09-29
5356322,2015-10-24
5356322,2016-03-02
5356322,2016-04-25
5356322,2016-05-17
5356322,2016-05-27
5356322,2016-07-05
5356322,2016-12-27
5356322,2017-04-13
5356322,2017-05-29
5356322,2017-09-29
5356322,2017-11-26
5359433,2015-03-02
5359433,2015-03-07
5359433,2015-03-10
5359433,2015-03-12
5359433,2015-03-16
5359433,2015-03-19
5359433,2015-03-22
5359433,2015-03-24
5359433,2015-03-29
5359433,2015-03-31
5359433,2015-04-02
5359433,2015-04-03
5359433,2015-04-06
5359433,2015-04-10
5359433,2015-04-12
5359433,2015-04-15
5359433,2015-04-16
5359433,2015-04-17
5359433,2015-04-20
5359433,2015-04-23
5359433,2015-04-25
5359433,2015-04-29
5359433,2015-05-02
5359433,2015-05-03
5359433,2015-05-05
5359433,2015-05-07
5359433,2015-06-15
5359433,2015-06-22
5359433,2015-06-25
5359433,2015-06-26
5359433,2015-06-28
5359433,2015-06-30
5359433,2015-07-02
5359433,2015-07-06
5359433,2015-07-08
5359433,2015-07-09
5359433,2015-07-10
5359433,2015-07-14
5359433,2015-07-27
5359433,2015-07-29
5359433,2015-08-02
5359433,2015-08-11
5359433,2015-08-16
5359433,2015-08-17
5359433,2015-08-18
5359433,2015-08-21
5359433,2015-08-23
5359433,2015-08-27
5359433,2015-08-31
5359433,2015-09-04
5359433,2015-09-05
5359433,2015-09-08
5359433,2015-09-11
5359433,2015-09-12
5359433,2015-09-13
5359433,2015-09-16
5359433,2015-09-18
5359433,2015-09-24
5359433,2015-09-26
5359433,2015-09-29
5359433,2015-09-30
5359433,2015-10-05
5359433,2015-10-08
5359433,2015-10-10
5359433,2015-10-11
5359433,2015-10-13
5359433,2015-10-15
5359433,2015-10-19
5359433,2015-10-20
5359433,2015-10-22
5359433,2015-10-24
5359433,2015-10-27
5359433,2015-10-29
5359433,2015-11-01
5359433,2015-11-02
5359433,2015-11-04
5359433,2015-11-05
5359433,2015-11-06
5359433,2015-11-07
5359433,2015-11-08
5359433,2015-11-12
5359433,2015-11-16
5359433,2015-11-18
5359433,2015-11-20
5359433,2015-11-22
5359433,2015-11-23
5359433,2015-11-28
5359433,2015-12-03
5359433,2015-12-04
5359433,2015-12-06
